date,company_code,is_copied,language,last_published,changes_24h,changes_7d,added_24h,removed_24h,added_7d,removed_7d,contributors_7d,contributors_all_time,changes_1y,added_1y,removed_1y,stars,copy,watchers,market_cap_rank,price_share_usd,market_cap_usd
1/28/2018,CSC,TRUE,Go,305d,0,0,0,0,0,0,0,98,14,0,0,2,2,7,29,0.0426573,1339274826
1/28/2018,MST,FALSE,Unknown,5d,0,0,0,0,0,0,0,1,1,64,0,0,1,3,25,6.19164,1532579780
1/28/2018,MXL,FALSE,Unknown,789d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.628565,11231237438
1/28/2018,TST,TRUE,Shell,18d,0,0,0,0,0,0,0,0,0,0,0,3,1,3,26,14.8004,1461063360
1/28/2018,XTR,FALSE,Java,14m,0,23,0,0,2366,24884,6,22,318,76073,62699,947,199,284,14,0.0684805,4502469095
1/28/2018,NVE,TRUE,Unknown,5d,0,0,0,0,0,0,0,1,2,1,0,0,0,1,15,7.10835,3255295358
1/28/2018,CZE,FALSE,Python,340d,0,0,0,0,0,0,0,5,64,0,0,2,6,7,27,460.146,1450532615
1/29/2018,CBT,FALSE,Python,9h,0,2,0,0,1832,0,2,100,258,57758,18695,1921,1092,462,1,11527.7,1.94E+11
1/29/2018,HBC,FALSE,Unknown,9d,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1697.4,28749691283
1/29/2018,GBT,FALSE,Unknown,6d,0,0,0,0,0,0,0,1,7,0,0,1,3,1,18,188.205,3160298101
1/29/2018,NBC,FALSE,C++,1d,0,0,0,0,0,0,0,4,0,829585,244288,364,4401,133,29,0.00733873,1348073988
1/29/2018,AAD,FALSE,JavaScript,5d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.64719,16779740781
1/29/2018,HDA,TRUE,C,64d,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,797.701,6258968483
1/29/2018,SEO,TRUE,C++,4d,0,0,0,0,0,0,0,6,32,0,0,19,17,20,9,14.6466,9279759192
1/29/2018,HET,FALSE,Unknown,1d,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,1207.62,1.17E+11
1/29/2018,CET,FALSE,Go,15d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,32.1936,3202012865
1/29/2018,XIC,FALSE,Python,200d,0,0,0,0,0,0,0,0,22,0,0,0,15,3,15,9.03236,3432703292
1/29/2018,AMI,FALSE,Java,5d,0,0,0,0,0,0,0,11,97,23070,6447,72,49,18,11,2.47531,6880199105
1/29/2018,KLS,FALSE,JavaScript,199d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,21,22.9272,2693775422
1/29/2018,CLT,TRUE,Java,77d,0,0,0,0,0,0,0,0,0,0,0,4,3,14,8,186.17,10233547668
1/29/2018,RXM,FALSE,C,1d,0,0,0,0,0,0,0,8,127,1062781,376273,19,9,13,13,328.243,5139561715
1/29/2018,MXE,TRUE,Shell,124d,0,0,0,0,0,0,0,100,0,0,0,1,0,12,10,0.9738,8764199999
1/29/2018,ONE,FALSE,CSS,2d,0,15,0,0,690,289,8,70,270,100531,29824,126,169,35,7,158.277,10288005000
1/29/2018,GOM,TRUE,Ruby,67d,0,0,0,0,0,0,0,100,7,0,0,3,0,23,24,16.6723,1701284036
1/29/2018,TPP,FALSE,Unknown,6d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,20,72.9404,2699088523
1/29/2018,MQT,TRUE,C,5d,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,16,44.9544,3319512375
1/29/2018,BXR,FALSE,C++,1h,0,14,0,0,2038,224,8,26,0,547617,368339,1533,272,222,22,19.0867,2543270122
1/29/2018,PXR,FALSE,HTML,5d,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,1.36736,52970354314
1/29/2018,CSC,TRUE,Go,306d,0,0,0,0,0,0,0,98,14,0,0,2,2,7,28,0.0441901,1387398839
1/29/2018,MST,FALSE,Unknown,6d,0,0,0,0,0,0,0,1,1,0,0,0,1,3,25,6.13399,1518731585
1/29/2018,MXL,FALSE,Unknown,790d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.619194,11063808722
1/29/2018,TST,TRUE,Shell,19d,0,0,0,0,0,0,0,2,0,0,0,3,1,3,27,14.1576,1397625902
1/29/2018,XTR,FALSE,Java,45m,1,28,80,65,2525,25016,6,23,323,76155,62766,955,199,287,14,0.0644273,4235978521
1/29/2018,NVE,TRUE,Unknown,6d,0,0,0,0,0,0,0,1,2,1,0,0,0,1,19,6.60455,3028770774
1/29/2018,CZE,FALSE,Python,341d,0,0,0,0,0,0,0,5,64,0,0,2,6,7,26,462.387,1460897277
1/30/2018,CBT,FALSE,Python,1h,0,0,0,0,0,0,0,100,257,57758,18695,1927,1092,461,1,11056.1,1.86E+11
1/30/2018,HBC,FALSE,Unknown,10d,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1630.79,27624583741
1/30/2018,GBT,FALSE,Unknown,7d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,18,177.397,2979151749
1/30/2018,NBC,FALSE,C++,13h,0,0,0,0,0,0,0,4,9,829585,244288,365,4432,132,29,0.00679393,1248011338
1/30/2018,AAD,FALSE,JavaScript,6d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.600091,15558601686
1/30/2018,HDA,TRUE,C,65d,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,766.735,6017509563
1/30/2018,SEO,TRUE,C++,5d,0,0,0,0,0,0,0,6,32,0,0,19,17,20,9,13.4644,8557854825
1/30/2018,HET,FALSE,Unknown,2d,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,1145.86,1.11E+11
1/30/2018,CET,FALSE,Go,16d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,30.9339,3077467920
1/30/2018,XIC,FALSE,Python,18h,0,0,0,0,0,0,0,2,22,0,0,1,15,3,15,9.37787,3575266086
1/30/2018,AMI,FALSE,Java,6d,0,0,0,0,0,0,0,0,93,23070,6447,72,49,19,11,2.49226,6927312143
1/30/2018,KLS,FALSE,JavaScript,200d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,20,22.1362,2601601532
1/30/2018,CLT,TRUE,Java,78d,0,0,0,0,0,0,0,0,0,0,0,4,3,14,8,177.994,9786872496
1/30/2018,RXM,FALSE,C,2d,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,308.675,4834393863
1/30/2018,MXE,TRUE,Shell,125d,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.889116,8002043999
1/30/2018,ONE,FALSE,CSS,48m,5,13,20,8,519,270,5,70,270,0,0,126,170,35,6,166.734,10837710000
1/30/2018,GOM,TRUE,Ruby,68d,0,0,0,0,0,0,0,100,5,0,0,3,0,23,24,16.9873,1733427440
1/30/2018,TPP,FALSE,Unknown,7d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,21,66.6418,2466014959
1/30/2018,MQT,TRUE,C,6d,0,0,0,0,0,0,0,1,0,24853,9007,0,0,2,16,42.199,3116151565
1/30/2018,BXR,FALSE,C++,2h,4,16,81,90,2116,311,7,26,802,547698,368429,1541,272,220,22,18.1167,2414019281
1/30/2018,PXR,FALSE,HTML,6d,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,1.27902,49548138438
1/30/2018,CSC,TRUE,Go,307d,0,0,0,0,0,0,0,0,13,0,0,2,2,7,28,0.0401974,1262043446
1/30/2018,MST,FALSE,Unknown,7d,0,0,0,0,0,0,0,1,1,0,0,0,1,3,27,5.54663,1373692222
1/30/2018,MXL,FALSE,Unknown,791d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.562674,10054121895
1/30/2018,TST,TRUE,Shell,20d,0,0,0,0,0,0,0,0,0,0,0,3,1,3,25,14.2616,1407911060
1/30/2018,XTR,FALSE,Java,2h,2,30,6,0,2531,25016,7,24,324,76158,62766,965,202,289,14,0.0619271,4071594890
1/30/2018,NVE,TRUE,Unknown,7d,0,0,0,0,0,0,0,1,2,1,0,0,0,1,19,6.19701,2855007021
1/30/2018,CZE,FALSE,Python,342d,0,0,0,0,0,0,0,5,64,0,0,2,6,7,26,436.739,1383024121
1/31/2018,BBN,TRUE,C,6d,0,0,0,0,0,0,0,0,35,0,0,22,14,5,28,11.1371,1102728819
1/31/2018,CBT,FALSE,Python,40m,0,0,0,0,0,0,0,100,257,57758,18695,1930,1095,462,1,10030.4,1.69E+11
1/31/2018,HBC,FALSE,Unknown,11d,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1455.81,24663204767
1/31/2018,GBT,FALSE,Unknown,8d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,21,153.042,2570474086
1/31/2018,AAD,FALSE,JavaScript,7d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.507643,13161695869
1/31/2018,HDA,TRUE,C,66d,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,673.883,5290114181
1/31/2018,SEO,TRUE,C++,6d,0,0,0,0,0,0,0,6,32,0,0,19,17,20,9,11.666,7438700137
1/31/2018,HET,FALSE,Unknown,3d,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,1074.38,1.05E+11
1/31/2018,CET,FALSE,Go,17d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,27.2144,2708080206
1/31/2018,XIC,FALSE,Python,2d,0,0,0,0,0,0,0,2,22,0,0,1,15,3,15,8.28456,3158447110
1/31/2018,AMI,FALSE,Java,19h,0,0,0,0,0,0,0,0,93,23070,6447,73,49,19,11,2.27343,6319067531
1/31/2018,KLS,FALSE,JavaScript,201d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,20,22.0898,2596911613
1/31/2018,CLT,TRUE,Java,79d,0,0,0,0,0,0,0,0,0,0,0,4,3,14,7,162.141,8917764429
1/31/2018,RXM,FALSE,C,3d,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,270.068,4230807964
1/31/2018,MXE,TRUE,Shell,126d,0,0,0,0,0,0,0,100,0,0,0,1,0,12,10,0.777117,6994052999
1/31/2018,ONE,FALSE,CSS,1d,0,13,0,0,519,270,5,70,272,0,0,126,171,36,6,142.448,9259120000
1/31/2018,GOM,TRUE,Elixir,9d,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,15.1468,1545618123
1/31/2018,TPP,FALSE,Unknown,8d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,19,70.7372,2617561251
1/31/2018,MQT,TRUE,C,7d,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,16,37.1861,2746066606
1/31/2018,BXR,FALSE,C++,34m,0,16,0,0,2116,311,7,26,804,547698,368429,1555,273,222,22,15.7065,2092864255
1/31/2018,PXR,FALSE,HTML,7d,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,1.12176,43456020840
1/31/2018,CSC,TRUE,Go,308d,0,0,0,0,0,0,0,98,11,0,0,2,2,7,29,0.0342749,1076099770
1/31/2018,MST,FALSE,Unknown,8d,0,0,0,0,0,0,0,1,1,0,0,0,1,3,25,4.99767,1238378664
1/31/2018,MXL,FALSE,Unknown,792d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.484783,8662436077
1/31/2018,TST,TRUE,Shell,21d,0,0,0,0,0,0,0,0,0,0,0,3,1,3,27,11.8469,1169546182
1/31/2018,XTR,FALSE,Java,2m,5,16,11516,11495,11686,11629,7,0,326,0,0,973,203,294,14,0.0529245,3479690213
1/31/2018,NVE,TRUE,Unknown,8d,0,0,0,0,0,0,0,1,2,1,0,0,0,1,18,5.87894,2705954796
1/31/2018,CZE,FALSE,Python,343d,0,0,0,0,0,0,0,5,64,0,0,2,6,7,26,382.069,1212598653
2/2/2018,BBN,TRUE,C,1d,0,0,0,0,0,0,0,0,35,0,0,23,15,5,29,8.85051,876324397
2/2/2018,CBT,FALSE,Python,1h,0,0,0,0,0,0,0,100,257,57758,18695,1947,1102,464,1,8813.38,1.48E+11
2/2/2018,HBC,FALSE,Unknown,13d,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1195.48,20257049956
2/2/2018,GBT,FALSE,Unknown,10d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,23,116.677,1960104888
2/2/2018,SBT,FALSE,C++,19h,0,0,0,0,0,0,0,38,0,0,0,215,182,91,27,0.376555,981987660
2/2/2018,AAD,FALSE,JavaScript,9d,0,0,0,0,0,0,0,2,7,2808,20,0,1,14,5,0.369027,9567789059
2/2/2018,HDA,TRUE,C,68d,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,581.901,4573355753
2/2/2018,SEO,TRUE,C++,10h,0,0,0,0,0,0,0,6,32,0,0,20,17,21,9,9.27198,5949132568
2/2/2018,HET,FALSE,Unknown,5d,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,970.285,94464098024
2/2/2018,CET,FALSE,Go,19d,0,0,0,0,0,0,0,1,5,0,0,0,0,6,18,23.1375,2303483961
2/2/2018,XIC,FALSE,Python,1d,0,0,0,0,0,0,0,2,22,0,0,1,15,3,21,5.5952,2133142046
2/2/2018,AMI,FALSE,Java,1d,0,0,0,0,0,0,0,11,93,23070,6447,73,49,19,11,1.80706,5022777993
2/2/2018,KLS,FALSE,JavaScript,203d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,15,20.3538,2394222053
2/2/2018,CLT,TRUE,Java,81d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,7,136.147,7492010547
2/2/2018,RXM,FALSE,C,5d,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,231.408,3626953139
2/2/2018,MXE,TRUE,Shell,128d,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.584744,5262695999
2/2/2018,ONE,FALSE,CSS,52m,1,8,113,22,400,66,3,70,275,0,0,126,174,36,8,115.129,7483385000
2/2/2018,GOM,TRUE,Elixir,11d,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,13.1344,1340267692
2/2/2018,TPP,FALSE,Unknown,10d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,22,54.4148,2013566723
2/2/2018,MQT,TRUE,C,9d,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,17,31.6107,2334494197
2/2/2018,PXR,FALSE,HTML,9d,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,0.876376,34186740539
2/2/2018,MST,FALSE,Unknown,10d,0,0,0,0,0,0,0,1,1,0,0,0,1,3,26,4.31818,1071486136
2/2/2018,MXL,FALSE,Unknown,794d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.411083,7576765035
2/2/2018,TST,TRUE,Shell,23d,0,0,0,0,0,0,0,2,0,0,0,3,1,3,28,9.10891,899270511
2/2/2018,XTR,FALSE,Java,35m,12,47,856,1118,13199,13807,6,24,353,84265,70884,981,208,291,14,0.0423466,2784212407
2/2/2018,NVE,TRUE,Unknown,10d,0,0,0,0,0,0,0,1,2,1,0,0,0,1,16,5.01589,2349009393
2/2/2018,CZE,FALSE,Python,345d,0,0,0,0,0,0,0,5,64,0,0,2,6,7,25,378.301,1204730271
2/3/2018,BBN,TRUE,C,2d,0,0,0,0,0,0,0,0,35,0,0,23,15,5,27,8.72349,863747639
2/3/2018,CBT,FALSE,Python,6h,0,0,0,0,0,0,0,100,257,57758,18695,1950,1106,464,1,8284.84,1.40E+11
2/3/2018,HBC,FALSE,Unknown,14d,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1084.51,18378567377
2/3/2018,GBT,FALSE,Unknown,11d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,23,99.3929,1669921094
2/3/2018,AAD,FALSE,JavaScript,10d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.336702,8729696504
2/3/2018,HDA,TRUE,C,69d,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,546.486,4296102250
2/3/2018,DDG,FALSE,Ruby,106d,0,0,0,0,0,0,0,1,0,0,0,3,2,4,29,399.166,798332000
2/3/2018,SEO,TRUE,C++,1d,0,0,0,0,0,0,0,6,32,0,0,20,17,21,9,8.67427,5595650020
2/3/2018,HET,FALSE,Unknown,6d,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,851.902,82956242982
2/3/2018,CET,FALSE,Go,20d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,18,20.9782,2089014338
2/3/2018,XIC,FALSE,Python,2d,0,0,0,0,0,0,0,0,22,0,0,1,15,3,22,4.75405,1812457811
2/3/2018,AMI,FALSE,Java,2d,0,0,0,0,0,0,0,0,93,23070,6447,73,48,19,11,1.64184,4563544000
2/3/2018,KLS,FALSE,JavaScript,204d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,15,19.7437,2323137959
2/3/2018,CLT,TRUE,Java,82d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,7,122.494,6742425991
2/3/2018,RXM,FALSE,C,6d,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,217.542,3410450925
2/3/2018,MXE,TRUE,Shell,129d,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.523404,4710635999
2/3/2018,ONE,FALSE,CSS,17h,6,12,99,100,232,130,3,70,275,0,0,126,177,35,6,108.809,7072585000
2/3/2018,GOM,TRUE,Elixir,12d,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,12.2814,1253225395
2/3/2018,TPP,FALSE,Unknown,11d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,21,51.7571,1915221120
2/3/2018,MQT,TRUE,C,10d,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,20,26.281,1940950561
2/3/2018,PXR,FALSE,HTML,10d,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,0.773975,30192157828
2/3/2018,MST,FALSE,Unknown,11d,0,0,0,0,0,0,0,1,1,0,0,0,1,3,26,3.74649,930059812
2/3/2018,MXL,FALSE,Unknown,795d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.35208,6489268005
2/3/2018,TST,TRUE,Shell,24d,0,0,0,0,0,0,0,0,0,3506,563,3,1,3,28,8.48351,837539294
2/3/2018,XTR,FALSE,Java,12h,10,52,2618,662,15735,14402,6,24,365,86055,71601,986,210,289,14,0.0359199,2361668499
2/3/2018,NVE,TRUE,Unknown,11d,0,0,0,0,0,0,0,1,0,1,0,0,0,1,17,4.49527,2104341287
2/3/2018,CZE,FALSE,Python,346d,0,0,0,0,0,0,0,5,64,0,0,2,6,7,25,348.734,1114325007
2/4/2018,BBN,TRUE,C,4h,0,0,0,0,0,0,0,0,35,0,0,24,16,6,28,9.55874,946449082
2/4/2018,CBT,FALSE,Python,17h,0,0,0,0,0,0,0,100,257,57758,18695,1952,1109,465,1,9170.31,1.54E+11
2/4/2018,HBC,FALSE,Unknown,15d,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1269.71,21519378379
2/4/2018,GBT,FALSE,Unknown,12d,0,0,0,0,0,0,0,1,7,1587,1152,1,2,1,23,115.28,1937079938
2/4/2018,AAD,FALSE,JavaScript,11d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.459024,11901147627
2/4/2018,HDA,TRUE,C,70d,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,638.038,5017070233
2/4/2018,SEO,TRUE,C++,2d,0,0,0,0,0,0,0,6,32,0,0,20,17,21,9,9.87878,6392968907
2/4/2018,HET,FALSE,Unknown,7d,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,958.946,93399389453
2/4/2018,CET,FALSE,Go,21d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,24.1829,2408699981
2/4/2018,XIC,FALSE,Python,3d,0,0,0,0,0,0,0,2,22,0,0,1,15,3,22,5.31717,2027144498
2/4/2018,AMI,FALSE,Java,10h,0,0,0,0,0,0,0,11,93,23070,6447,73,48,19,11,2.01567,5602615806
2/4/2018,KLS,FALSE,JavaScript,205d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,15,22.6808,2669514374
2/4/2018,CLT,TRUE,Java,83d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,6,163.006,8974883481
2/4/2018,RXM,FALSE,C,7d,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,253.431,3974118733
2/4/2018,MXE,TRUE,Shell,130d,0,0,0,0,0,0,0,100,0,0,0,1,0,12,10,0.627037,5643332999
2/4/2018,ONE,FALSE,CSS,5h,0,12,0,0,232,130,3,70,282,100763,29954,127,178,35,8,121.872,7921680000
2/4/2018,GOM,TRUE,Elixir,13d,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,14.1125,1440075512
2/4/2018,TPP,FALSE,Unknown,12d,0,0,0,0,0,0,0,1,3,12,3,0,0,11,21,58.236,2154966510
2/4/2018,MQT,TRUE,C,11d,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,19,29.8192,2202332322
2/4/2018,PXR,FALSE,HTML,11d,0,0,0,0,0,0,0,1,8,0,0,5,5,8,3,0.928306,36212489118
2/4/2018,MST,FALSE,Unknown,12d,0,0,0,0,0,0,0,1,1,64,0,0,1,3,26,4.51745,1122122721
2/4/2018,MXL,FALSE,Unknown,796d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0.443347,8171433254
2/4/2018,TST,TRUE,Shell,25d,0,0,0,0,0,0,0,0,0,3506,563,3,1,3,29,9.47466,935403386
2/4/2018,XTR,FALSE,Java,6h,22,86,1691,572,17730,15265,8,25,390,87756,72515,990,212,292,14,0.0450208,2960036224
2/4/2018,NVE,TRUE,Unknown,12d,0,0,0,0,0,0,0,1,2,1,0,0,0,1,16,5.50445,2570964096
2/4/2018,GXV,TRUE,Java,45d,0,0,0,0,0,0,0,20,0,711083,493014,1,0,2,27,0.0655767,954304149
2/4/2018,CZE,FALSE,Python,347d,0,0,0,0,0,0,0,5,64,0,0,2,6,7,25,396.635,1270216151
2/5/2018,BBN,TRUE,C,1d,0,0,0,0,0,0,0,0,35,0,0,24,16,6,27,8.25601,817460574
2/5/2018,CBT,FALSE,Python,2h,0,0,0,0,0,0,0,100,257,57758,18695,1962,1110,466,1,8168.49,1.38E+11
2/5/2018,HBC,FALSE,Unknown,16d,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1123.05,19035627309
2/5/2018,GBT,FALSE,Unknown,13d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,21,97.3739,1636403550
2/5/2018,NBC,FALSE,C++,16h,0,0,0,0,0,0,0,4,9,829585,244288,371,4588,134,28,0.0042786,786011678
2/5/2018,AAD,FALSE,JavaScript,12d,0,0,0,0,0,0,0,2,7,0,0,0,1,14,5,0.359119,9310903645
2/5/2018,HDA,TRUE,C,71d,0,0,0,0,0,0,0,1,0,5384,1752,1,0,2,12,538.227,4233302903
2/5/2018,SEO,TRUE,C++,3d,0,0,0,0,0,0,0,6,32,892,152,20,17,21,9,8.51447,5528833580
2/5/2018,HET,FALSE,Unknown,8d,0,0,0,0,0,0,0,14,0,0,0,42,29,25,2,836.078,81449407162
2/5/2018,CET,FALSE,Go,22d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,20.7283,2065029692
2/5/2018,XIC,FALSE,Python,4d,0,0,0,0,0,0,0,2,22,381,99,1,15,3,23,4.10429,1565766171
2/5/2018,AMI,FALSE,Java,1d,0,0,0,0,0,0,0,0,93,23070,6447,73,48,19,11,1.69203,4703048625
2/5/2018,KLS,FALSE,JavaScript,206d,0,0,0,0,0,0,0,0,0,137182,0,1,7,3,15,19.7843,2329278603
2/5/2018,CLT,TRUE,Java,84d,0,0,0,0,0,0,0,0,0,542195,380303,4,2,14,6,149.569,8237304498
2/5/2018,RXM,FALSE,C,8d,0,0,0,0,0,0,0,0,127,1062781,376273,19,9,13,13,215.353,3377759931
2/5/2018,MXE,TRUE,Shell,131d,0,0,0,0,0,0,0,100,0,0,0,1,0,12,10,0.535395,4818554999
2/5/2018,ONE,FALSE,CSS,2h,1,13,38,38,270,168,3,70,282,0,0,128,178,36,7,105.527,6859255000
2/5/2018,GOM,TRUE,Elixir,14d,0,0,0,0,0,0,0,2,24,0,0,1,1,2,24,12.3569,1260929608
2/5/2018,TPP,FALSE,Unknown,13d,0,0,0,0,0,0,0,1,3,12,3,0,0,11,20,44.2671,1638060959
2/5/2018,MQT,TRUE,C,12d,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,19,24.9761,1844698481
2/5/2018,PXR,FALSE,HTML,12d,0,0,0,0,0,0,0,1,8,1584,17,5,5,8,3,0.801143,31251960204
2/5/2018,MST,FALSE,Unknown,13d,0,0,0,0,0,0,0,1,1,64,0,0,1,3,26,3.61182,897744902
2/5/2018,MXL,FALSE,Unknown,797d,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0.370555,6831634576
2/5/2018,TST,TRUE,Shell,26d,0,0,0,0,0,0,0,0,0,3506,563,3,1,3,29,7.81835,771891202
2/5/2018,XTR,FALSE,Java,1h,0,84,0,0,17646,15197,7,25,413,87771,72531,992,214,294,14,0.0373692,2456957354
2/5/2018,NVE,TRUE,Unknown,13d,0,0,0,0,0,0,0,1,2,1,0,0,0,1,18,4.40757,2058398528
2/5/2018,CZE,FALSE,Python,348d,0,0,0,0,0,0,0,5,64,28006,515,2,6,7,25,344.712,1106398407
2/6/2018,BBN,TRUE,C,2d,0,0,0,0,0,0,0,0,35,0,0,24,16,6,29,5.79416,573702958
2/6/2018,CBT,FALSE,Python,1h,3,4,5,1,8,1,2,100,260,57763,18696,1971,1112,466,1,6290.98,1.06E+11
2/6/2018,HBC,FALSE,Unknown,17d,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,807.132,13682330148
2/6/2018,GBT,FALSE,Unknown,14d,0,0,0,0,0,0,0,1,7,0,0,1,2,1,20,75.4166,1267547429
2/6/2018,NBC,FALSE,C++,2d,0,0,0,0,0,0,0,4,9,829585,244288,371,4600,134,28,0.00312484,574063760
2/6/2018,AAD,FALSE,JavaScript,13d,0,0,0,0,0,0,0,2,7,2808,20,0,1,14,5,0.285232,7395230184
2/6/2018,HDA,TRUE,C,72d,0,0,0,0,0,0,0,1,0,0,0,1,0,2,12,405.292,3188530875
2/6/2018,SEO,TRUE,C++,4d,0,0,0,0,0,0,0,6,32,892,152,20,17,21,9,6.24735,4069636537
2/6/2018,HET,FALSE,Unknown,9d,0,0,0,0,0,0,0,14,0,64786,63973,42,29,25,2,617.344,60153291266
2/6/2018,CET,FALSE,Go,23d,0,0,0,0,0,0,0,0,5,0,0,0,0,6,17,14.7576,1470604787
2/6/2018,XIC,FALSE,Python,5d,0,0,0,0,0,0,0,0,22,381,99,1,15,3,22,2.65909,1014429577
2/6/2018,AMI,FALSE,Java,2d,0,0,0,0,0,0,0,0,93,23070,6447,73,48,19,11,1.28076,3559911205
2/6/2018,KLS,FALSE,JavaScript,207d,0,0,0,0,0,0,0,0,0,0,0,1,7,3,16,12.8748,1516242485
2/6/2018,CLT,TRUE,Java,85d,0,0,0,0,0,0,0,0,0,0,0,4,2,14,6,113.531,6254301670
2/6/2018,RXM,FALSE,C,9h,0,0,0,0,0,0,0,0,127,1062781,376273,18,9,13,13,155.625,2441533708
2/6/2018,MXE,TRUE,Shell,132d,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,0.401374,3612366000
2/6/2018,ONE,FALSE,CSS,1h,5,13,25,25,275,185,7,73,282,0,0,128,178,36,8,70.6238,4590547000
2/6/2018,GOM,TRUE,Elixir,15d,0,0,0,0,0,0,0,2,24,0,0,1,1,2,25,8.06392,822862974
2/6/2018,TPP,FALSE,Unknown,14d,0,0,0,0,0,0,0,1,3,0,0,0,0,11,21,30.5005,1128641322
2/6/2018,MQT,TRUE,C,13d,0,0,0,0,0,0,0,1,4,24853,9007,0,0,2,19,17.7235,1309075150
